doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
india_new delhi_the_imperial,the imperial,http://www.tripadvisor.com/ShowUserReviews-g304551-d301472-r50436525-The_Imperial-New_Delhi_National_Capital_Territory_of_Delhi.html,janpath,new delhi,-1,India,110001,-1,-1,250,4.596385542168675,4.337349397590361,4.162650602409639,4.481927710843373,3.746987951807229,0.0,4.265060240963855,
india_new delhi_hotel_palace_heights,hotel palace heights,http://www.tripadvisor.com/ShowUserReviews-g304551-d661234-r50413152-Hotel_Palace_Heights-New_Delhi_National_Capital_Territory_of_Delhi.html,d - 26/28  connaught place,new delhi,-1,India,110001,-1,-1,68,4.507936507936508,4.158730158730159,4.412698412698413,4.587301587301587,4.031746031746032,0.0,4.339682539682539,
india_new delhi_aman_new_delhi,aman new delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d1383462-r47181390-Aman_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,lodhi road,new delhi,-1,India,110003,-1,-1,4,5.0,5.0,5.0,5.0,4.666666666666667,0.0,4.933333333333334,
india_new delhi_ginger_new_delhi,ginger new delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d1163205-r50490889-Ginger_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,irctc- rail yatri niwas,new delhi,-1,India,110 002,-1,-1,83,4.285714285714286,4.0,3.6142857142857143,3.9714285714285715,4.514285714285714,0.0,4.077142857142857,
india_new delhi_taj_palace_hotel,taj palace hotel,http://www.tripadvisor.com/ShowUserReviews-g304551-d302181-r50551475-Taj_Palace_Hotel-New_Delhi_National_Capital_Territory_of_Delhi.html,sardar patel marg  diplomatic encleve,new delhi,-1,India,110021,-1,-1,128,4.2988505747126435,4.0344827586206895,4.287356321839081,3.942528735632184,3.67816091954023,0.0,4.048275862068965,
india_new delhi_shangri_la_hotel_new_delhi,shangri la hotel new delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d578527-r48451271-Shangri_La_Hotel_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,19 ashoka rd,new delhi,-1,India,110 001,-1,-1,144,4.510204081632653,4.244897959183674,4.1020408163265305,4.448979591836735,3.642857142857143,0.0,4.189795918367347,
india_new delhi_le_meridien_new_delhi,le meridien new delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d301904-r50468808-Le_Meridien_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,windsor place,new delhi,-1,India,110 001,-1,-1,109,4.48051948051948,4.363636363636363,4.025974025974026,4.402597402597403,3.6233766233766236,0.0,4.179220779220779,
india_new delhi_hotel_grand_park_inn,hotel grand park inn,http://www.tripadvisor.com/ShowUserReviews-g304551-d630377-r50379218-Hotel_Grand_Park_Inn-New_Delhi_National_Capital_Territory_of_Delhi.html,1041/17  abdul rahman road,new delhi,-1,India,110005,-1,-1,62,4.280701754385965,3.9649122807017543,4.105263157894737,3.2982456140350878,4.0,0.0,3.929824561403508,
india_new delhi_sheraton_new_delhi,sheraton new delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d299757-r50392965-Sheraton_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,district centre  saket,new delhi,-1,India,110017,-1,-1,42,4.482758620689655,4.172413793103448,3.9310344827586206,3.3793103448275863,3.896551724137931,0.0,3.972413793103448,
india_new delhi_hotel_aster_inn,hotel aster inn,http://www.tripadvisor.com/ShowUserReviews-g304551-d1443038-r49965176-Hotel_Aster_Inn-New_Delhi_National_Capital_Territory_of_Delhi.html,1078-80  hardhyan singh road,new delhi,-1,India,110005,-1,-1,12,4.363636363636363,3.909090909090909,4.0,3.727272727272727,4.181818181818182,0.0,4.036363636363636,
india_new delhi_hans_plaza,hans plaza,http://www.tripadvisor.com/ShowUserReviews-g304551-d306940-r48422813-Hans_Plaza-New_Delhi_National_Capital_Territory_of_Delhi.html,15 barakhamba road  connaught place,new delhi,-1,India,110001,-1,-1,57,3.7948717948717947,3.717948717948718,3.7435897435897436,4.128205128205129,3.5128205128205128,0.0,3.7794871794871794,
india_new delhi_maidens_hotel,maidens hotel,http://www.tripadvisor.com/ShowUserReviews-g304551-d304406-r49713692-Maidens_Hotel-New_Delhi_National_Capital_Territory_of_Delhi.html,7 sham nath marg,new delhi,-1,India,110 054,-1,-1,51,4.352941176470588,3.9705882352941178,4.205882352941177,3.7941176470588234,3.8823529411764706,0.0,4.041176470588235,
india_new delhi_the_lalit_new_delhi,the lalit new delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d299120-r50556070-The_Lalit_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,barakhamba avenue,new delhi,-1,India,110001,-1,-1,154,4.019417475728155,4.009708737864078,3.4466019417475726,3.9805825242718447,3.3398058252427183,0.0,3.7592233009708735,
india_new delhi_hyatt_regency_delhi,hyatt regency delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d306931-r49659247-Hyatt_Regency_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,bhikaiji cama place,new delhi,-1,India,110066,-1,-1,93,4.161764705882353,3.8676470588235294,4.117647058823529,3.75,3.426470588235294,0.0,3.8647058823529408,
india_new delhi_radisson_hotel_delhi,radisson hotel delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d306957-r50393011-Radisson_Hotel_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,national highway 8,new delhi,-1,India,110037,-1,-1,88,4.147540983606557,3.7704918032786887,3.8852459016393444,3.9836065573770494,3.4262295081967213,0.0,3.8426229508196728,
india_new delhi_hotel_pearl_plaza,hotel pearl plaza,http://www.tripadvisor.com/ShowUserReviews-g304551-d1160796-r50350760-Hotel_Pearl_Plaza-New_Delhi_National_Capital_Territory_of_Delhi.html,2348-2350 raj guru road,new delhi,-1,India,110055,-1,-1,6,4.2,3.6,4.0,4.0,4.4,0.0,4.04,
india_new delhi_jaypee_vasant_continental,jaypee vasant continental,http://www.tripadvisor.com/ShowUserReviews-g304551-d306954-r48012873-Jaypee_Vasant_Continental-New_Delhi_National_Capital_Territory_of_Delhi.html,basant lok  vasant vihar,new delhi,-1,India,110 057,-1,-1,24,4.052631578947368,3.8947368421052633,3.8421052631578947,3.9473684210526314,3.9473684210526314,0.0,3.9368421052631577,
india_new delhi_ambassador_hotel,ambassador hotel,http://www.tripadvisor.com/ShowUserReviews-g304551-d305021-r50367629-Ambassador_Hotel-New_Delhi_National_Capital_Territory_of_Delhi.html,sujan singh park cornwallis rd,new delhi,-1,India,110 003,-1,-1,50,4.131578947368421,3.763157894736842,4.078947368421052,4.157894736842105,3.5,0.0,3.9263157894736844,
india_new delhi_intercontinental_eros_nehru_place,intercontinental eros nehru place,http://www.tripadvisor.com/ShowUserReviews-g304551-d299121-r48884611-InterContinental_Eros_Nehru_Place-New_Delhi_National_Capital_Territory_of_Delhi.html,nehru place,new delhi,-1,India,110019,-1,-1,87,4.216666666666667,3.933333333333333,3.9166666666666665,3.783333333333333,3.566666666666667,0.0,3.883333333333333,
india_new delhi_hotel_tara_palace,hotel tara palace,http://www.tripadvisor.com/ShowUserReviews-g304551-d651014-r50412659-Hotel_Tara_Palace-New_Delhi_National_Capital_Territory_of_Delhi.html,419 esplande road,new delhi,-1,India,110006,-1,-1,64,4.1525423728813555,3.7966101694915255,3.864406779661017,3.3728813559322033,3.8983050847457625,0.0,3.816949152542373,
india_new delhi_the_florence_inn,the florence inn,http://www.tripadvisor.com/ShowUserReviews-g304551-d634352-r48184425-The_Florence_Inn-New_Delhi_National_Capital_Territory_of_Delhi.html,15-a/6  w.e.a. ajmal khan road  karol bagh,new delhi,-1,India,110 005,-1,-1,43,4.111111111111111,3.8333333333333335,3.7222222222222223,3.1944444444444446,3.75,0.0,3.7222222222222223,
india_new delhi_hotel_c_park_inn,hotel c park inn,http://www.tripadvisor.com/ShowUserReviews-g304551-d630379-r50463929-Hotel_C_Park_Inn-New_Delhi_National_Capital_Territory_of_Delhi.html,1042/15  abdul rahman road,new delhi,-1,India,110005,-1,-1,9,4.125,3.5,4.25,3.25,3.875,0.0,3.8,
india_new delhi_the_claridges,the claridges,http://www.tripadvisor.com/ShowUserReviews-g304551-d306937-r49340009-The_Claridges-New_Delhi_National_Capital_Territory_of_Delhi.html,12 aurengzeb road,new delhi,-1,India,110 011,-1,-1,95,4.015625,3.625,3.59375,3.875,2.96875,0.0,3.615625,
india_new delhi_crowne_plaza_delhi,crowne plaza delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d306949-r49811657-Crowne_Plaza_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,new friends colony,new delhi,-1,India,110065,-1,-1,90,3.9846153846153847,3.646153846153846,3.723076923076923,3.2615384615384615,3.3230769230769233,0.0,3.5876923076923077,
india_new delhi_hotel_raunak_international,hotel raunak international,http://www.tripadvisor.com/ShowUserReviews-g304551-d1016628-r50532892-Hotel_Raunak_International-New_Delhi_National_Capital_Territory_of_Delhi.html,4/38  w. e. a. krishna market  saraswati marg,new delhi,-1,India,110005,-1,-1,96,4.294117647058823,4.176470588235294,4.329411764705882,4.1647058823529415,4.329411764705882,0.0,4.258823529411765,
india_new delhi_hotel_aura,hotel aura,http://www.tripadvisor.com/ShowUserReviews-g304551-d1421721-r49471096-Hotel_Aura-New_Delhi_National_Capital_Territory_of_Delhi.html,31  arakashan road,new delhi,-1,India,-1,-1,-1,1,4.0,5.0,4.0,5.0,5.0,0.0,4.6,
india_new delhi_uppal_s_orchid_an_ecotel_hotel,uppal s orchid an ecotel hotel,http://www.tripadvisor.com/ShowUserReviews-g304551-d306962-r46414887-Uppal_s_Orchid_an_Ecotel_Hotel-New_Delhi_National_Capital_Territory_of_Delhi.html,national highway 8,new delhi,-1,India,110037,-1,-1,35,4.423076923076923,4.0,4.038461538461538,3.6153846153846154,3.8461538461538463,0.0,3.9846153846153847,
india_new delhi_hotel_florence,hotel florence,http://www.tripadvisor.com/ShowUserReviews-g304551-d1009173-r43121779-Hotel_Florence-New_Delhi_National_Capital_Territory_of_Delhi.html,2719 bank street,new delhi,-1,India,110005,-1,-1,10,4.625,4.125,4.25,3.875,3.875,0.0,4.15,
india_new delhi_hari_piorko_international,hari piorko international,http://www.tripadvisor.com/ShowUserReviews-g304551-d1415547-r32375430-Hari_Piorko_International-New_Delhi_National_Capital_Territory_of_Delhi.html,4768  main bazar pahar ganj  opposite mousque,new delhi,-1,India,110055,-1,-1,3,4.0,4.333333333333333,3.6666666666666665,4.0,4.666666666666667,0.0,4.133333333333334,
india_new delhi_taj_princess_hotel,taj princess hotel,http://www.tripadvisor.com/ShowUserReviews-g304551-d1142157-r47778994-Taj_Princess_Hotel-New_Delhi_National_Capital_Territory_of_Delhi.html,15a/25  w.e.a.  ajmal khan road,new delhi,-1,India,110005,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
india_new delhi_nirula_s_hotel,nirula s hotel,http://www.tripadvisor.com/ShowUserReviews-g304551-d641645-r31606753-Nirula_s_Hotel-New_Delhi_National_Capital_Territory_of_Delhi.html,l-block  connaught circus,new delhi,-1,India,110 001,-1,-1,2,3.5,3.5,3.0,5.0,3.5,0.0,3.7,
india_new delhi_hotel_royal_holidays,hotel royal holidays,http://www.tripadvisor.com/ShowUserReviews-g304551-d1127614-r49389575-Hotel_Royal_Holidays-New_Delhi_National_Capital_Territory_of_Delhi.html,17 a/35  w.e.a.,new delhi,-1,India,110005,-1,-1,44,3.4615384615384617,3.5128205128205128,3.6153846153846154,3.9743589743589745,3.2564102564102564,0.0,3.5641025641025643,
india_new delhi_the_metropolitan_hotel_new_delhi,the metropolitan hotel new delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d301910-r49722302-The_Metropolitan_Hotel_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,bangla sahib rd,new delhi,-1,India,110001,-1,-1,124,3.7884615384615383,3.4423076923076925,3.2596153846153846,3.701923076923077,3.0673076923076925,0.0,3.4519230769230775,
india_new delhi_hotel_shimla_heritage,hotel shimla heritage,http://www.tripadvisor.com/ShowUserReviews-g304551-d1588406-r50418332-Hotel_Shimla_Heritage-New_Delhi_National_Capital_Territory_of_Delhi.html,7a/36 w.e.a channa market,new delhi,-1,India,110005,-1,-1,2,4.5,4.0,5.0,3.5,5.0,0.0,4.4,
india_new delhi_hotel_clark_international,hotel clark international,http://www.tripadvisor.com/ShowUserReviews-g304551-d304409-r50108716-Hotel_Clark_International-New_Delhi_National_Capital_Territory_of_Delhi.html,5/47  w.e.a.  saraswati marg,new delhi,-1,India,110005,-1,-1,118,3.6555555555555554,3.411111111111111,3.888888888888889,3.188888888888889,3.5555555555555554,0.0,3.54,
india_new delhi_hotel_star_plaza,hotel star plaza,http://www.tripadvisor.com/ShowUserReviews-g304551-d1436714-r34815107-Hotel_Star_Plaza-New_Delhi_National_Capital_Territory_of_Delhi.html,5158  main bazar ,new delhi,-1,India,110055,-1,-1,2,4.5,4.0,4.5,4.5,3.5,0.0,4.2,
india_new delhi_hotel_cottage_crown_plaza,hotel cottage crown plaza,http://www.tripadvisor.com/ShowUserReviews-g304551-d1222236-r48590147-Hotel_Cottage_Crown_Plaza-New_Delhi_National_Capital_Territory_of_Delhi.html,5136  main bazar,new delhi,-1,India,110055,-1,-1,4,4.5,4.25,4.0,4.25,4.75,0.0,4.35,
india_new delhi_megha_sheraton,megha sheraton,http://www.tripadvisor.com/ShowUserReviews-g304551-d651435-r49617475-Megha_Sheraton-New_Delhi_National_Capital_Territory_of_Delhi.html,53/1  bazar marg old rajinder nagar,new delhi,-1,India,110060,-1,-1,25,3.652173913043478,3.347826086956522,4.391304347826087,3.739130434782609,4.086956521739131,0.0,3.8434782608695657,
india_new delhi_hotel_madonna,hotel madonna,http://www.tripadvisor.com/ShowUserReviews-g304551-d622306-r49171258-Hotel_Madonna-New_Delhi_National_Capital_Territory_of_Delhi.html,53/7 old rajinder nagar (near market),new delhi,-1,India,110060,-1,-1,49,3.3684210526315788,3.263157894736842,3.6842105263157894,3.5526315789473686,3.4473684210526314,0.0,3.4631578947368427,
india_new delhi_hotel_sri_nanak_continental,hotel sri nanak continental,http://www.tripadvisor.com/ShowUserReviews-g304551-d599166-r50537480-Hotel_Sri_Nanak_Continental-New_Delhi_National_Capital_Territory_of_Delhi.html,2222 hardhiyan singh rd,new delhi,-1,India,110005,-1,-1,117,3.4653465346534653,3.3465346534653464,3.702970297029703,2.99009900990099,3.4653465346534653,0.0,3.3940594059405944,
india_new delhi_grand_godwin_hotel,grand godwin hotel,http://www.tripadvisor.com/ShowUserReviews-g304551-d592998-r50186223-Grand_Godwin_Hotel-New_Delhi_National_Capital_Territory_of_Delhi.html,8502 / 41 arakashan rd  ram nagar  paharganj,new delhi,-1,India,110055,-1,-1,73,3.46875,3.265625,3.109375,3.34375,3.328125,0.0,3.303125,
india_new delhi_hotel_express_66,hotel express 66,http://www.tripadvisor.com/ShowUserReviews-g304551-d1008391-r47928312-Hotel_Express_66-New_Delhi_National_Capital_Territory_of_Delhi.html,thapar chamber 3rd  2 deshbandhu gupta road  pahar ganj,new delhi,-1,India,110055,-1,-1,18,3.9411764705882355,3.8823529411764706,3.764705882352941,2.6470588235294117,3.588235294117647,0.0,3.5647058823529414,
india_new delhi_hotel_swati_deluxe,hotel swati deluxe,http://www.tripadvisor.com/ShowUserReviews-g304551-d653153-r46526347-Hotel_Swati_Deluxe-New_Delhi_National_Capital_Territory_of_Delhi.html,17 - a / 32  gurudwara road,new delhi,-1,India,110005,-1,-1,13,3.5454545454545454,3.4545454545454546,3.727272727272727,4.090909090909091,3.6363636363636362,0.0,3.6909090909090914,
india_new delhi_hotel_cabana,hotel cabana,http://www.tripadvisor.com/ShowUserReviews-g304551-d1405664-r49864779-Hotel_Cabana-New_Delhi_National_Capital_Territory_of_Delhi.html,r23  greater kailash 1,new delhi,-1,India,110 048,-1,-1,3,4.666666666666667,4.666666666666667,3.3333333333333335,4.666666666666667,4.0,0.0,4.2666666666666675,
india_new delhi_hotel_city_park,hotel city park,http://www.tripadvisor.com/ShowUserReviews-g304551-d549544-r50080650-Hotel_City_Park-New_Delhi_National_Capital_Territory_of_Delhi.html,k p block,new delhi,-1,India,110088,-1,-1,23,4.214285714285714,3.7857142857142856,3.7857142857142856,2.7142857142857144,3.4285714285714284,0.0,3.5857142857142863,
india_new delhi_hotel_park_view,hotel park view,http://www.tripadvisor.com/ShowUserReviews-g304551-d1455405-r31478802-Hotel_Park_View-New_Delhi_National_Capital_Territory_of_Delhi.html,15a/60  w.e.a. karol bagh,new delhi,-1,India,110005,-1,-1,1,5.0,5.0,5.0,5.0,5.0,0.0,5.0,
india_new delhi_le_meridian,le meridian,http://www.tripadvisor.com/ShowUserReviews-g304551-d1523677-r50500615-Le_Meridian-New_Delhi_National_Capital_Territory_of_Delhi.html,windsor place,new delhi,-1,India,-1,-1,-1,3,4.0,4.333333333333333,3.6666666666666665,4.666666666666667,3.3333333333333335,0.0,4.0,
india_new delhi_hotel_prince_international,hotel prince international,http://www.tripadvisor.com/ShowUserReviews-g304551-d1179449-r47607185-Hotel_Prince_International-New_Delhi_National_Capital_Territory_of_Delhi.html,14a/24  w.e.a. channa market  karol bagh  new delhi 110005 india,new delhi,-1,India,-1,-1,-1,4,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.0,0.0,3.733333333333333,
india_new delhi_hotel_good_palace,hotel good palace,http://www.tripadvisor.com/ShowUserReviews-g304551-d647940-r35451423-Hotel_Good_Palace-New_Delhi_National_Capital_Territory_of_Delhi.html,15a/63  w.e.a. karol bagh,new delhi,-1,India,110005,-1,-1,8,3.5,3.375,3.75,3.375,3.5,0.0,3.5,
india_new delhi_hotel_surya_shelter,hotel surya shelter,http://www.tripadvisor.com/ShowUserReviews-g304551-d308370-r46735750-Hotel_Surya_Shelter-New_Delhi_National_Capital_Territory_of_Delhi.html,4/33 saraswati marg  w.e.a. karol bagh,new delhi,-1,India,110005,-1,-1,2,4.0,4.0,4.5,3.5,4.0,0.0,4.0,
india_new delhi_ananda_hotel,ananda hotel,http://www.tripadvisor.com/ShowUserReviews-g304551-d1409076-r50425327-Ananda_Hotel-New_Delhi_National_Capital_Territory_of_Delhi.html,8/41  w.e.a. abdul aziz road,new delhi,-1,India,110005,-1,-1,34,3.4,3.2,3.6,3.4,3.7333333333333334,0.0,3.4666666666666672,
india_new delhi_the_legend_inn,the legend inn,http://www.tripadvisor.com/ShowUserReviews-g304551-d729975-r48714378-The_Legend_Inn-New_Delhi_National_Capital_Territory_of_Delhi.html,e-4  east of kailash,new delhi,-1,India,110 065,-1,-1,2,4.0,4.0,4.5,4.0,3.5,0.0,4.0,
india_new delhi_hotel_kingston_park,hotel kingston park,http://www.tripadvisor.com/ShowUserReviews-g304551-d1533219-r49630863-Hotel_Kingston_Park-New_Delhi_National_Capital_Territory_of_Delhi.html,8/5  w.e.a.  karol bagh,new delhi,-1,India,110005,-1,-1,3,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.0,3.0,0.0,3.3333333333333335,
india_new delhi_hotel_lal_s_haveli,hotel lal s haveli,http://www.tripadvisor.com/ShowUserReviews-g304551-d604855-r50567992-Hotel_Lal_s_Haveli-New_Delhi_National_Capital_Territory_of_Delhi.html,8892/95 multani dhanda,new delhi,-1,India,110055,-1,-1,13,4.166666666666667,3.75,4.25,3.0,4.0,0.0,3.8333333333333335,
india_new delhi_hotel_rajdoot,hotel rajdoot,http://www.tripadvisor.com/ShowUserReviews-g304551-d598996-r31605766-Hotel_Rajdoot-New_Delhi_National_Capital_Territory_of_Delhi.html,13-b jangpura,new delhi,-1,India,110014,-1,-1,3,4.0,3.3333333333333335,4.333333333333333,3.6666666666666665,4.0,0.0,3.8666666666666663,
india_new delhi_chirag_residency,chirag residency,http://www.tripadvisor.com/ShowUserReviews-g304551-d1171950-r47785484-Chirag_Residency-New_Delhi_National_Capital_Territory_of_Delhi.html,b-18  chirag enclave,new delhi,-1,India,110019,-1,-1,3,3.3333333333333335,3.0,3.3333333333333335,4.333333333333333,3.3333333333333335,0.0,3.4666666666666663,
india_new delhi_claremont_hotel_and_convention_centre,claremont hotel and convention centre,http://www.tripadvisor.com/ShowUserReviews-g304551-d659582-r49174555-Claremont_Hotel_and_Convention_Centre-New_Delhi_National_Capital_Territory_of_Delhi.html,aaya nagar,new delhi,-1,India,110030,-1,-1,11,3.375,3.125,3.5,2.75,3.125,0.0,3.175,
india_new delhi_comfort_inn_president,comfort inn president,http://www.tripadvisor.com/ShowUserReviews-g304551-d1177892-r24388751-Comfort_Inn_President-New_Delhi_National_Capital_Territory_of_Delhi.html,4/23 b asaf ali road,new delhi,-1,India,110002,-1,-1,1,5.0,5.0,5.0,4.0,5.0,0.0,4.8,
india_new delhi_hotel_today_international,hotel today international,http://www.tripadvisor.com/ShowUserReviews-g304551-d1533875-r46984062-Hotel_Today_International-New_Delhi_National_Capital_Territory_of_Delhi.html,3 / 11 db gupta rd,new delhi,-1,India,110055,-1,-1,2,4.5,4.0,4.5,4.5,4.0,0.0,4.3,
india_new delhi_hotel_de_holiday_inn,hotel de holiday inn,http://www.tripadvisor.com/ShowUserReviews-g304551-d866576-r47757278-Hotel_De_Holiday_Inn-New_Delhi_National_Capital_Territory_of_Delhi.html,22/18  raj guru road  chuna mandi,new delhi,-1,India,110055,-1,-1,2,4.5,4.0,5.0,5.0,4.5,0.0,4.6,
india_new delhi_hotel_jyoti_deluxe,hotel jyoti deluxe,http://www.tripadvisor.com/ShowUserReviews-g304551-d678162-r47769340-Hotel_Jyoti_Deluxe-New_Delhi_National_Capital_Territory_of_Delhi.html,4/68  w.e.a. saraswati marg,new delhi,-1,India,110005,-1,-1,2,4.0,4.0,4.5,4.5,5.0,0.0,4.4,
india_new delhi_hotel_classic,hotel classic,http://www.tripadvisor.com/ShowUserReviews-g304551-d601509-r50149319-Hotel_Classic-New_Delhi_National_Capital_Territory_of_Delhi.html,17a/59 wea karol bagh,new delhi,-1,India,110005,-1,-1,40,3.6052631578947367,3.5526315789473686,3.8157894736842106,3.8421052631578947,3.5789473684210527,0.0,3.6789473684210527,
india_new delhi_hotel_clark_heights,hotel clark heights,http://www.tripadvisor.com/ShowUserReviews-g304551-d1110798-r50259234-Hotel_Clark_Heights-New_Delhi_National_Capital_Territory_of_Delhi.html,1/1 west patel nagar,new delhi,-1,India,110008,-1,-1,23,3.619047619047619,3.761904761904762,3.380952380952381,3.0952380952380953,3.2857142857142856,0.0,3.4285714285714284,
india_new delhi_ajanta_hotel,ajanta hotel,http://www.tripadvisor.com/ShowUserReviews-g304551-d306951-r50514964-Ajanta_Hotel-New_Delhi_National_Capital_Territory_of_Delhi.html,36 arakashan rd,new delhi,-1,India,110055,-1,-1,182,3.2413793103448274,3.0551724137931036,3.117241379310345,3.3655172413793104,3.179310344827586,0.0,3.1917241379310344,
india_new delhi_hotel_kwality,hotel kwality,http://www.tripadvisor.com/ShowUserReviews-g304551-d547006-r47610373-Hotel_Kwality-New_Delhi_National_Capital_Territory_of_Delhi.html,53 arakashan road,new delhi,-1,India,110055,-1,-1,2,4.0,4.0,4.5,4.5,4.0,0.0,4.2,
india_new delhi_nice_palace_hotel_new_delhi,nice palace hotel new delhi,http://www.tripadvisor.com/ShowUserReviews-g304551-d1211053-r50470243-Nice_Palace_Hotel_New_Delhi-New_Delhi_National_Capital_Territory_of_Delhi.html,17a/13 wea opp jassa ram hospital  karol bagh 110005 new delhi,new delhi,-1,India,-1,-1,-1,2,4.0,4.0,4.0,4.5,4.5,0.0,4.2,
india_new delhi_avalon_courtyard,avalon courtyard,http://www.tripadvisor.com/ShowUserReviews-g304551-d601707-r50027837-Avalon_Courtyard-New_Delhi_National_Capital_Territory_of_Delhi.html,empire estate  mehrauli gurgaon road,new delhi,-1,India,110 030,-1,-1,12,4.4,3.7,3.7,1.6,2.6,0.0,3.2,
