doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
usa_new york city_hilton_garden_inn_times_square,hilton garden inn times square,http://www.tripadvisor.com/ShowUserReviews-g60763-d99352-r50542625-Hilton_Garden_Inn_Times_Square-New_York_City_New_York.html,790 eighth avenue,new york city,ny,USA,10019,-1,-1,334,4.604651162790698,4.392026578073089,4.4784053156146175,4.78405315614618,4.365448504983389,0.0,4.524916943521594,
usa_new york city_the_lucerne_hotel,the lucerne hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d99281-r50431311-The_Lucerne_Hotel-New_York_City_New_York.html,201 west 79th street,new york city,ny,USA,10024,-1,-1,347,4.6,4.288235294117647,4.4411764705882355,4.641176470588236,4.211764705882353,0.0,4.436470588235293,
usa_new york city_courtyard_new_york_manhattan_midtown_east,courtyard new york manhattan midtown east,http://www.tripadvisor.com/ShowUserReviews-g60763-d99371-r50096191-Courtyard_New_York_Manhattan_Midtown_East-New_York_City_New_York.html,866 third avenue,new york city,ny,USA,10022,-1,-1,349,4.666666666666667,4.544444444444444,4.488888888888889,4.607407407407408,4.344444444444444,0.0,4.53037037037037,
usa_new york city_hilton_garden_inn_new_york_west_35th,hilton garden inn new york west 35th,http://www.tripadvisor.com/ShowUserReviews-g60763-d1218792-r50485207-Hilton_Garden_Inn_New_York_West_35th-New_York_City_New_York.html,63 west 35th street ,new york city,ny,USA,10001,-1,-1,221,4.805825242718447,4.320388349514563,4.300970873786408,4.820388349514563,4.422330097087379,0.0,4.533980582524272,
usa_new york city_the_michelangelo_hotel,the michelangelo hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93589-r50380778-The_Michelangelo_Hotel-New_York_City_New_York.html,152 west 51st street,new york city,ny,USA,10019,-1,-1,455,4.66390041493776,4.580912863070539,4.468879668049793,4.842323651452282,4.2987551867219915,0.0,4.570954356846473,
usa_new york city_wyndham_garden_hotel_times_square_south,wyndham garden hotel times square south,http://www.tripadvisor.com/ShowUserReviews-g60763-d1149404-r50178007-Wyndham_Garden_Hotel_Times_Square_South-New_York_City_New_York.html,341 w 36th street,new york city,ny,USA,10018,-1,-1,237,4.77027027027027,4.153153153153153,4.463963963963964,4.207207207207207,4.527027027027027,0.0,4.424324324324324,
usa_new york city_the_bryant_park,the bryant park,http://www.tripadvisor.com/ShowUserReviews-g60763-d224214-r50426969-The_Bryant_Park-New_York_City_New_York.html,40 west 40th street,new york city,ny,USA,10018,-1,-1,332,4.731601731601732,4.484848484848484,4.406926406926407,4.800865800865801,4.06926406926407,0.0,4.498701298701299,
usa_new york city_affinia_gardens,affinia gardens,http://www.tripadvisor.com/ShowUserReviews-g60763-d93467-r50436578-Affinia_Gardens-New_York_City_New_York.html,215 east 64th street,new york city,ny,USA,10021,-1,-1,209,4.551282051282051,4.506410256410256,4.544871794871795,4.608974358974359,4.333333333333333,0.0,4.508974358974358,
usa_new york city_the_mercer_hotel,the mercer hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d112053-r48922291-The_Mercer_Hotel-New_York_City_New_York.html,147 mercer st,new york city,ny,USA,10012,-1,-1,84,4.846153846153846,4.6923076923076925,4.730769230769231,4.961538461538462,4.134615384615385,0.0,4.673076923076924,
usa_new york city_kitano_new_york,kitano new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d93337-r49426515-Kitano_New_York-New_York_City_New_York.html,66 park avenue,new york city,ny,USA,10016,-1,-1,168,4.7272727272727275,4.463636363636364,4.372727272727273,4.572727272727272,4.036363636363636,0.0,4.434545454545455,
usa_new york city_hilton_garden_inn_chelsea,hilton garden inn chelsea,http://www.tripadvisor.com/ShowUserReviews-g60763-d641209-r50223223-Hilton_Garden_Inn_Chelsea-New_York_City_New_York.html,121 west 28th street,new york city,ny,USA,10001,-1,-1,177,4.649681528662421,4.369426751592357,4.3949044585987265,4.235668789808917,4.280254777070064,0.0,4.3859872611464965,
usa_new york city_comfort_inn_midtown,comfort inn midtown,http://www.tripadvisor.com/ShowUserReviews-g60763-d112021-r50432100-Comfort_Inn_Midtown-New_York_City_New_York.html,129 west 46th street,new york city,ny,USA,10036,-1,-1,494,4.484304932735426,4.0941704035874436,4.345291479820628,4.860986547085202,4.408071748878924,0.0,4.438565022421525,
usa_new york city_trump_international_hotel_and_tower,trump international hotel and tower,http://www.tripadvisor.com/ShowUserReviews-g60763-d93623-r50036446-Trump_International_Hotel_and_Tower-New_York_City_New_York.html,1 central park west,new york city,ny,USA,10023,-1,-1,146,4.7926829268292686,4.317073170731708,4.573170731707317,4.7926829268292686,3.9390243902439024,0.0,4.482926829268292,
usa_new york city_hotel_chandler,hotel chandler,http://www.tripadvisor.com/ShowUserReviews-g60763-d223024-r50557852-Hotel_Chandler-New_York_City_New_York.html,12 east 31st street,new york city,ny,USA,10016,-1,-1,337,4.535564853556485,4.175732217573222,4.414225941422594,4.456066945606694,4.2468619246861925,0.0,4.365690376569037,
usa_new york city_the_st_regis_hotel_new_york,the st regis hotel new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d93614-r49474759-The_St_Regis_Hotel_New_York-New_York_City_New_York.html,two east 55th street  at fifth avenue,new york city,ny,USA,10022,-1,-1,121,4.7534246575342465,4.6438356164383565,4.616438356164384,4.8493150684931505,3.9315068493150687,0.0,4.558904109589042,
usa_new york city_smyth_hotel_a_thompson_hotel,smyth hotel a thompson hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d1371825-r50522160-Smyth_Hotel_A_Thompson_Hotel-New_York_City_New_York.html,85 west broadway,new york city,ny,USA,10007,-1,-1,57,4.796296296296297,4.5,4.537037037037037,4.685185185185185,4.462962962962963,0.0,4.5962962962962965,
usa_new york city_the_bowery_hotel,the bowery hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d634696-r49918523-The_Bowery_Hotel-New_York_City_New_York.html,335 bowery,new york city,ny,USA,10003,-1,-1,101,4.804597701149425,4.781609195402299,4.666666666666667,4.632183908045977,4.287356321839081,0.0,4.63448275862069,
usa_new york city_the_blakely_new_york,the blakely new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d93445-r49922324-The_Blakely_New_York-New_York_City_New_York.html,136 west 55th street,new york city,ny,USA,10019,-1,-1,238,4.684931506849315,4.5,4.404109589041096,4.794520547945205,4.328767123287672,0.0,4.542465753424658,
usa_new york city_mandarin_oriental_new_york,mandarin oriental new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d281071-r50499055-Mandarin_Oriental_New_York-New_York_City_New_York.html,80 columbus circle at 60th st,new york city,ny,USA,10023,-1,-1,195,4.703703703703703,4.611111111111111,4.425925925925926,4.712962962962963,3.787037037037037,0.0,4.448148148148148,
usa_new york city_doubletree_guest_suites_times_square,doubletree guest suites times square,http://www.tripadvisor.com/ShowUserReviews-g60763-d93352-r50531236-Doubletree_Guest_Suites_Times_Square-New_York_City_New_York.html,1568 broadway,new york city,ny,USA,10036-8201,-1,-1,350,4.305647840531561,4.259136212624584,4.159468438538206,4.8006644518272426,4.003322259136213,0.0,4.305647840531561,
usa_new york city_san_carlos_hotel,san carlos hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d80112-r50459388-San_Carlos_Hotel-New_York_City_New_York.html,150 east 50th street,new york city,ny,USA,10022,-1,-1,235,4.6,4.45,4.5928571428571425,4.578571428571428,4.3,0.0,4.5042857142857144,
usa_new york city_affinia_50,affinia 50,http://www.tripadvisor.com/ShowUserReviews-g60763-d502408-r50125834-Affinia_50-New_York_City_New_York.html,155 east 50th street,new york city,ny,USA,10022,-1,-1,336,4.4186046511627906,4.358803986710964,4.511627906976744,4.6245847176079735,4.289036544850498,0.0,4.440531561461794,
usa_new york city_blue_moon_hotel,blue moon hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d601762-r50327995-Blue_Moon_Hotel-New_York_City_New_York.html,100 orchard st,new york city,ny,USA,10002,-1,-1,178,4.662162162162162,4.547297297297297,4.641891891891892,4.425675675675675,4.20945945945946,0.0,4.497297297297297,
usa_new york city_the_muse_hotel_new_york_a_kimpton_hotel,the muse hotel new york a kimpton hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d217616-r50260040-The_Muse_Hotel_New_York_a_Kimpton_Hotel-New_York_City_New_York.html,130 west 46th street,new york city,ny,USA,10036,-1,-1,431,4.445945945945946,4.373873873873874,4.315315315315315,4.711711711711712,3.9684684684684686,0.0,4.363063063063064,
usa_new york city_hampton_inn_madison_square_garden,hampton inn madison square garden,http://www.tripadvisor.com/ShowUserReviews-g60763-d498869-r50053170-Hampton_Inn_Madison_Square_Garden-New_York_City_New_York.html,116 west 31st street,new york city,ny,USA,10001,-1,-1,152,4.558558558558558,4.018018018018018,4.54054054054054,4.612612612612613,4.423423423423423,0.0,4.43063063063063,
usa_new york city_the_iroquois,the iroquois,http://www.tripadvisor.com/ShowUserReviews-g60763-d93396-r49892877-The_Iroquois-New_York_City_New_York.html,49 w 44th st,new york city,ny,USA,10036,-1,-1,364,4.629213483146067,4.254681647940075,4.393258426966292,4.745318352059925,4.134831460674158,0.0,4.431460674157303,
usa_new york city_best_western_bowery_hanbee_hotel,best western bowery hanbee hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d1060157-r50535684-Best_Western_Bowery_Hanbee_Hotel-New_York_City_New_York.html,231 grand street,new york city,ny,USA,10013-4246,-1,-1,106,4.65979381443299,4.402061855670103,4.309278350515464,4.391752577319588,4.546391752577319,0.0,4.461855670103093,
usa_new york city_morgans_hotel,morgans hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d113329-r50540754-Morgans_Hotel-New_York_City_New_York.html,237 madison ave,new york city,ny,USA,10016,-1,-1,91,4.470588235294118,4.176470588235294,4.423529411764706,4.458823529411765,4.117647058823529,0.0,4.329411764705883,
usa_new york city_embassy_suites_hotel_new_york_city,embassy suites hotel new york city,http://www.tripadvisor.com/ShowUserReviews-g60763-d208452-r50503201-Embassy_Suites_Hotel_New_York_City-New_York_City_New_York.html,102 north end avenue,new york city,ny,USA,10281,-1,-1,580,4.5083056478405314,4.425249169435216,4.299003322259137,3.916943521594684,4.1993355481727574,0.0,4.2697674418604645,
usa_new york city_hotel_beacon,hotel beacon,http://www.tripadvisor.com/ShowUserReviews-g60763-d93338-r50507635-Hotel_Beacon-New_York_City_New_York.html,2130 broadway at 75th street,new york city,ny,USA,10023,-1,-1,467,4.323144104803493,4.1965065502183405,3.9519650655021836,4.563318777292577,4.209606986899563,0.0,4.248908296943231,
usa_new york city_the_marmara_manhattan_luxury_hotel_residence,the marmara manhattan luxury hotel residence,http://www.tripadvisor.com/ShowUserReviews-g60763-d121998-r48444180-The_Marmara_Manhattan_Luxury_Hotel_Residence-New_York_City_New_York.html,301 east 94th street,new york city,ny,USA,10128,-1,-1,52,4.595744680851064,4.425531914893617,4.191489361702128,3.6382978723404253,4.23404255319149,0.0,4.217021276595744,
usa_new york city_the_london_nyc,the london nyc,http://www.tripadvisor.com/ShowUserReviews-g60763-d630409-r50172403-The_London_NYC-New_York_City_New_York.html,151 west 54th street,new york city,ny,USA,10019,-1,-1,282,4.573770491803279,4.467213114754099,4.118852459016393,4.663934426229508,4.004098360655738,0.0,4.365573770491804,
usa_new york city_salisbury_hotel,salisbury hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93346-r50574508-Salisbury_Hotel-New_York_City_New_York.html,123 west 57th street,new york city,ny,USA,10019,-1,-1,329,4.322259136212624,4.046511627906977,4.043189368770764,4.803986710963455,4.352159468438538,0.0,4.313621262458471,
usa_new york city_peninsula_new_york,peninsula new york,http://www.tripadvisor.com/ShowUserReviews-g60763-d113311-r49922782-Peninsula_New_York-New_York_City_New_York.html,700 fifth avenue at 55th street,new york city,ny,USA,10019,-1,-1,99,4.666666666666667,4.296296296296297,4.425925925925926,4.814814814814815,3.5925925925925926,0.0,4.35925925925926,
usa_new york city_best_western_hospitality_house,best western hospitality house,http://www.tripadvisor.com/ShowUserReviews-g60763-d80087-r49603419-Best_Western_Hospitality_House-New_York_City_New_York.html,145 east 49th street,new york city,ny,USA,10017,-1,-1,172,4.163461538461538,4.3076923076923075,4.153846153846154,4.644230769230769,4.375,0.0,4.328846153846153,
usa_new york city_gild_hall,gild hall,http://www.tripadvisor.com/ShowUserReviews-g60763-d122014-r49589212-Gild_Hall-New_York_City_New_York.html,15 gold street  entrance on platt,new york city,ny,USA,10038,-1,-1,115,4.717171717171717,4.292929292929293,4.515151515151516,3.8383838383838382,4.414141414141414,0.0,4.355555555555556,
usa_new york city_renaissance_new_york_hotel_times_square,renaissance new york hotel times square,http://www.tripadvisor.com/ShowUserReviews-g60763-d93534-r50447686-Renaissance_New_York_Hotel_Times_Square-New_York_City_New_York.html,two times square,new york city,ny,USA,10036,-1,-1,350,4.51063829787234,4.420212765957447,4.25531914893617,4.845744680851064,3.952127659574468,0.0,4.396808510638299,
usa_new york city_the_hotel_at_times_square,the hotel at times square,http://www.tripadvisor.com/ShowUserReviews-g60763-d249711-r50469234-The_Hotel_at_Times_Square-New_York_City_New_York.html,59 west 46th street,new york city,ny,USA,10036,-1,-1,204,4.473404255319149,4.159574468085107,3.99468085106383,4.808510638297872,4.398936170212766,0.0,4.367021276595745,
usa_new york city_ritz_carlton_battery_park,ritz carlton battery park,http://www.tripadvisor.com/ShowUserReviews-g60763-d222959-r50511870-Ritz_Carlton_Battery_Park-New_York_City_New_York.html,2 west street,new york city,ny,USA,10004,-1,-1,258,4.525925925925926,4.288888888888889,4.318518518518519,4.103703703703704,3.8962962962962964,0.0,4.226666666666667,
usa_new york city_new_york_marriott_marquis,new york marriott marquis,http://www.tripadvisor.com/ShowUserReviews-g60763-d93507-r50304600-New_York_Marriott_Marquis-New_York_City_New_York.html,1535 broadway,new york city,ny,USA,10036,-1,-1,349,4.3455149501661126,4.249169435215947,4.083056478405315,4.810631229235881,3.737541528239203,0.0,4.2451827242524915,
usa_new york city_hotel_41_at_times_square,hotel 41 at times square,http://www.tripadvisor.com/ShowUserReviews-g60763-d254605-r48493172-Hotel_41_At_Times_Square-New_York_City_New_York.html,206 w 41st st,new york city,ny,USA,10036,-1,-1,383,4.508021390374331,3.8128342245989306,4.572192513368984,4.81283422459893,4.240641711229946,0.0,4.389304812834224,
usa_new york city_hampton_inn_manhattan_soho,hampton inn manhattan soho,http://www.tripadvisor.com/ShowUserReviews-g60763-d866615-r50425799-Hampton_Inn_Manhattan_SoHo-New_York_City_New_York.html,54 watts street,new york city,ny,USA,10013,-1,-1,103,4.446808510638298,4.180851063829787,4.25531914893617,4.404255319148936,4.5638297872340425,0.0,4.370212765957447,
usa_new york city_hotel_mela,hotel mela,http://www.tripadvisor.com/ShowUserReviews-g60763-d612263-r50514261-Hotel_Mela-New_York_City_New_York.html,120 west 44th street,new york city,ny,USA,10036,-1,-1,353,4.637873754152824,4.102990033222591,4.48172757475083,4.754152823920266,4.1993355481727574,0.0,4.4352159468438535,
usa_new york city_chelsea_lodge,chelsea lodge,http://www.tripadvisor.com/ShowUserReviews-g60763-d80083-r50513844-Chelsea_Lodge-New_York_City_New_York.html,318 west 20th street,new york city,ny,USA,10011,-1,-1,266,4.494186046511628,3.8488372093023258,3.9127906976744184,4.651162790697675,4.569767441860465,0.0,4.2953488372093025,
usa_new york city_hampton_inn_35th_st_empire_state_building,hampton inn 35th st empire state building,http://www.tripadvisor.com/ShowUserReviews-g60763-d1158763-r49849653-Hampton_Inn_35th_St_Empire_State_Building-New_York_City_New_York.html,59 west 35th street,new york city,ny,USA,10001,-1,-1,75,4.578125,4.15625,4.234375,4.578125,4.5,0.0,4.409375,
usa_new york city_crosby_street_hotel,crosby street hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d1572980-r48777744-Crosby_Street_Hotel-New_York_City_New_York.html,79 crosby street,new york city,ny,USA,-1,-1,-1,4,5.0,5.0,5.0,5.0,5.0,0.0,5.0,
usa_new york city_room_mate_grace,room mate grace,http://www.tripadvisor.com/ShowUserReviews-g60763-d518280-r50500260-Room_Mate_Grace-New_York_City_New_York.html,125 west 45 street,new york city,ny,USA,10036,-1,-1,472,4.411960132890365,3.973421926910299,4.1096345514950166,4.694352159468439,4.073089700996678,0.0,4.252491694352159,
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,courtyard by marriott new york manhattan times square south,http://www.tripadvisor.com/ShowUserReviews-g60763-d99368-r49483218-Courtyard_by_Marriott_New_York_Manhattan_Times_Square_South-New_York_City_New_York.html,114 west 40th street,new york city,ny,USA,10018,-1,-1,267,4.416666666666667,4.211111111111111,4.3277777777777775,4.727777777777778,4.227777777777778,0.0,4.3822222222222225,
usa_new york city_the_pod_hotel,the pod hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93358-r50527446-The_Pod_Hotel-New_York_City_New_York.html,230 e 51st st,new york city,ny,USA,10022,-1,-1,331,4.421926910299003,3.787375415282392,3.86046511627907,4.4916943521594686,4.136212624584718,0.0,4.1395348837209305,
usa_new york city_warwick_new_york_hotel,warwick new york hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d112064-r50064238-Warwick_New_York_Hotel-New_York_City_New_York.html,65 west 54th street,new york city,ny,USA,10019,-1,-1,390,4.28125,4.046875,4.0625,4.755208333333333,3.9583333333333335,0.0,4.220833333333333,
usa_new york city_the_new_york_helmsley,the new york helmsley,http://www.tripadvisor.com/ShowUserReviews-g60763-d93593-r50442196-The_New_York_Helmsley-New_York_City_New_York.html,212 e 42nd st,new york city,ny,USA,10017,-1,-1,350,4.235880398671096,4.026578073089701,4.076411960132891,4.584717607973422,4.01328903654485,0.0,4.187375415282393,
usa_new york city_affinia_shelburne,affinia shelburne,http://www.tripadvisor.com/ShowUserReviews-g60763-d93543-r50477723-Affinia_Shelburne-New_York_City_New_York.html,303 lexington avenue,new york city,ny,USA,10016,-1,-1,485,4.3156146179401995,4.162790697674419,4.086378737541528,4.408637873754153,4.172757475083056,0.0,4.2292358803986705,
usa_new york city_fitzpatrick_grand_central_hotel,fitzpatrick grand central hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d99327-r49527982-Fitzpatrick_Grand_Central_Hotel-New_York_City_New_York.html,141 east 44th street,new york city,ny,USA,10017,-1,-1,261,4.613496932515337,4.331288343558282,4.116564417177914,4.699386503067485,4.085889570552148,0.0,4.369325153374234,
usa_new york city_the_kimberly_hotel,the kimberly hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d93335-r50291856-The_Kimberly_Hotel-New_York_City_New_York.html,145 east 50th street,new york city,ny,USA,10022,-1,-1,220,4.361111111111111,4.25,4.425925925925926,4.703703703703703,4.277777777777778,0.0,4.4037037037037035,
usa_new york city_millenium_hilton,millenium hilton,http://www.tripadvisor.com/ShowUserReviews-g60763-d262330-r50367118-Millenium_Hilton-New_York_City_New_York.html,55 church street,new york city,ny,USA,10007,-1,-1,353,4.591362126245847,4.4916943521594686,4.132890365448505,4.093023255813954,4.106312292358804,0.0,4.283056478405316,
usa_new york city_four_points_by_sheraton_manhattan_soho_village,four points by sheraton manhattan soho village,http://www.tripadvisor.com/ShowUserReviews-g60763-d1157456-r49387500-Four_Points_by_Sheraton_Manhattan_SoHo_Village-New_York_City_New_York.html,66 charlton street,new york city,ny,USA,10014,-1,-1,71,4.476923076923077,3.9384615384615387,4.276923076923077,4.3076923076923075,4.123076923076923,0.0,4.224615384615385,
usa_new york city_the_belvedere,the belvedere,http://www.tripadvisor.com/ShowUserReviews-g60763-d93569-r50461730-The_Belvedere-New_York_City_New_York.html,319 west 48th street,new york city,ny,USA,10036,-1,-1,348,4.342192691029901,3.9269102990033224,4.073089700996678,4.6544850498338874,4.076411960132891,0.0,4.214617940199337,
usa_new york city_wingate_by_wyndham_manhattan_midtown,wingate by wyndham manhattan midtown,http://www.tripadvisor.com/ShowUserReviews-g60763-d620040-r50156757-Wingate_by_Wyndham_Manhattan_Midtown-New_York_City_New_York.html,235 west 35th street,new york city,ny,USA,10001,-1,-1,263,4.556521739130435,4.343478260869565,4.130434782608695,4.360869565217391,4.160869565217391,0.0,4.310434782608696,
usa_new york city_the_new_yorker_hotel,the new yorker hotel,http://www.tripadvisor.com/ShowUserReviews-g60763-d122005-r50476732-The_New_Yorker_Hotel-New_York_City_New_York.html,481 eighth ave,new york city,ny,USA,10001,-1,-1,340,4.299003322259137,3.740863787375415,3.877076411960133,4.681063122923588,3.963455149501661,0.0,4.112292358803986,
usa_new york city_hampton_inn_manhattan_chelsea,hampton inn manhattan chelsea,http://www.tripadvisor.com/ShowUserReviews-g60763-d268216-r50520670-Hampton_Inn_Manhattan_Chelsea-New_York_City_New_York.html,108 west 24th street,new york city,ny,USA,10011,-1,-1,183,4.394957983193278,4.100840336134453,4.310924369747899,4.336134453781512,4.2100840336134455,0.0,4.270588235294118,
usa_new york city_hotel_metro,hotel metro,http://www.tripadvisor.com/ShowUserReviews-g60763-d99392-r50146505-Hotel_Metro-New_York_City_New_York.html,45 w 35th st,new york city,ny,USA,10001,-1,-1,358,4.3455149501661126,3.913621262458472,4.043189368770764,4.667774086378738,4.129568106312292,0.0,4.219933554817276,
usa_new york city_hampton_inn_new_york_seaport_financial_district,hampton inn new york seaport financial district,http://www.tripadvisor.com/ShowUserReviews-g60763-d277882-r48793530-Hampton_Inn_New_York_Seaport_Financial_District-New_York_City_New_York.html,320 pearl st.,new york city,ny,USA,10038,-1,-1,84,4.597222222222222,4.333333333333333,4.513888888888889,4.263888888888889,4.277777777777778,0.0,4.397222222222222,
usa_new york city_hilton_times_square,hilton times square,http://www.tripadvisor.com/ShowUserReviews-g60763-d208453-r50523230-Hilton_Times_Square-New_York_City_New_York.html,234 west 42nd street,new york city,ny,USA,10036,-1,-1,528,4.398496240601504,4.323308270676692,3.9962406015037595,4.7368421052631575,3.774436090225564,0.0,4.245864661654135,
usa_new york city_affinia_manhattan,affinia manhattan,http://www.tripadvisor.com/ShowUserReviews-g60763-d93562-r50531357-Affinia_Manhattan-New_York_City_New_York.html,371 seventh ave,new york city,ny,USA,10001,-1,-1,328,4.1262458471760795,3.920265780730897,4.196013289036545,4.677740863787376,4.0066445182724255,0.0,4.185382059800665,
usa_new york city_eastgate_tower,eastgate tower,http://www.tripadvisor.com/ShowUserReviews-g60763-d93435-r50364188-Eastgate_Tower-New_York_City_New_York.html,222 east 39th street,new york city,ny,USA,10016,-1,-1,373,4.00763358778626,3.8893129770992365,4.099236641221374,4.1679389312977095,4.263358778625954,0.0,4.085496183206106,
usa_new york city_hotel_newton,hotel newton,http://www.tripadvisor.com/ShowUserReviews-g60763-d112039-r50434312-Hotel_Newton-New_York_City_New_York.html,2528 broadway,new york city,ny,USA,10025,-1,-1,355,4.385057471264368,3.9195402298850577,3.9482758620689653,4.172413793103448,4.241379310344827,0.0,4.133333333333334,
usa_new york city_the_benjamin,the benjamin,http://www.tripadvisor.com/ShowUserReviews-g60763-d217626-r50531847-The_Benjamin-New_York_City_New_York.html,125 east 50th street,new york city,ny,USA,10022,-1,-1,402,4.502347417840376,4.23943661971831,4.31924882629108,4.55868544600939,3.971830985915493,0.0,4.31830985915493,
