doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
china_beijing_jw_marriott_hotel_beijing,jw marriott hotel beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d813649-r48313595-JW_Marriott_Hotel_Beijing-Beijing.html,no.83 jianguo road  chaoyang district  huamao center,beijing,-1,China,100025,-1,-1,47,4.6923076923076925,4.717948717948718,3.8974358974358974,4.0256410256410255,4.051282051282051,0.0,4.276923076923078,
china_beijing_shangri_la_hotel_beijing,shangri la hotel beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d302137-r43657507-Shangri_La_Hotel_Beijing-Beijing.html,no.29 zizhuyuan road  haidian district,beijing,-1,China,100089,-1,-1,50,4.457142857142857,4.314285714285714,4.257142857142857,2.657142857142857,3.8857142857142857,0.0,3.9142857142857137,
china_beijing_crowne_plaza_hotel_beijing,crowne plaza hotel beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d302934-r49524630-Crowne_Plaza_Hotel_Beijing-Beijing.html,no.48 wangfujing main street  dongcheng district,beijing,-1,China,100006,-1,-1,149,4.4672897196261685,4.299065420560748,4.158878504672897,4.663551401869159,4.11214953271028,0.0,4.34018691588785,
china_beijing_the_westin_beijing_financial_street,the westin beijing financial street,http://www.tripadvisor.com/ShowUserReviews-g294212-d615969-r50324071-The_Westin_Beijing_Financial_Street-Beijing.html,no.9b financial street  xicheng district,beijing,-1,China,100032,-1,-1,89,4.783132530120482,4.650602409638554,4.313253012048193,3.7228915662650603,4.132530120481928,0.0,4.320481927710844,
china_beijing_hilton_beijing,hilton beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d305313-r50141040-Hilton_Beijing-Beijing.html,no.1 dongfang road  dong sanhuan north road  chaoyang district,beijing,-1,China,100027,-1,-1,67,4.627450980392157,4.431372549019608,4.509803921568627,3.803921568627451,4.0588235294117645,0.0,4.286274509803922,
china_beijing_crowne_plaza_hotel_zhongguancun,crowne plaza hotel zhongguancun,http://www.tripadvisor.com/ShowUserReviews-g294212-d1145923-r50557627-Crowne_Plaza_Hotel_Zhongguancun-Beijing.html,no.106 zhichun road  haidian district,beijing,-1,China,100086,-1,-1,9,4.571428571428571,4.857142857142857,4.571428571428571,4.142857142857143,4.428571428571429,0.0,4.514285714285714,
china_beijing_the_emperor,the emperor,http://www.tripadvisor.com/ShowUserReviews-g294212-d1022232-r49757933-The_Emperor-Beijing.html,no.33 qihelou street  dongcheng district,beijing,-1,China,100006,-1,-1,17,4.428571428571429,4.428571428571429,4.0,4.642857142857143,3.857142857142857,0.0,4.271428571428572,
china_beijing_shangri_la_kerry_centre_hotel,shangri la kerry centre hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d302144-r48044290-Shangri_la_Kerry_Centre_Hotel-Beijing.html,no.1 guanghua road  chaoyang district,beijing,-1,China,100020,-1,-1,56,4.416666666666667,4.194444444444445,4.138888888888889,3.9166666666666665,3.7222222222222223,0.0,4.0777777777777775,
china_beijing_sunworld_hotel_beijing,sunworld hotel beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d317867-r48953271-Sunworld_Hotel_Beijing-Beijing.html,no.88 dengshikou main street  dongcheng district,beijing,-1,China,100006,-1,-1,32,4.333333333333333,4.166666666666667,4.333333333333333,4.444444444444445,4.444444444444445,0.0,4.344444444444445,
china_beijing_jade_garden_hotel,jade garden hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d505947-r49454399-Jade_Garden_Hotel-Beijing.html,no.1 nanheyan street  dongcheng district,beijing,-1,China,100006,-1,-1,14,4.416666666666667,3.9166666666666665,3.8333333333333335,4.75,3.8333333333333335,0.0,4.15,
china_beijing_grand_hotel_beijing,grand hotel beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d302012-r50204760-Grand_Hotel_Beijing-Beijing.html,no.35 east chang'an street  dongcheng district,beijing,-1,China,100006,-1,-1,38,4.428571428571429,4.035714285714286,4.214285714285714,4.821428571428571,4.0,0.0,4.3,
china_beijing_the_westin_beijing_chaoyang,the westin beijing chaoyang,http://www.tripadvisor.com/ShowUserReviews-g294212-d1021813-r48045120-The_Westin_Beijing_Chaoyang-Beijing.html,no.7 east third ring north road  chaoyang district,beijing,-1,China,100027,-1,-1,28,4.541666666666667,4.541666666666667,4.0,4.041666666666667,3.5833333333333335,0.0,4.1416666666666675,
china_beijing_orange_hotel_beijing_asia_games_village,orange hotel beijing asia games village,http://www.tripadvisor.com/ShowUserReviews-g294212-d1070305-r50544709-Orange_Hotel_Beijing_Asia_Games_Village-Beijing.html,no.200 beiyuan road  chaoyang district,beijing,-1,China,100029,-1,-1,5,4.5,4.75,4.0,4.0,4.5,0.0,4.35,
china_beijing_holiday_inn_express_beijing_temple_of_heaven,holiday inn express beijing temple of heaven,http://www.tripadvisor.com/ShowUserReviews-g294212-d1145964-r48668641-Holiday_Inn_Express_Beijing_Temple_Of_Heaven-Beijing.html,no.36 nanwei road  xuanwu district,beijing,-1,China,100050,-1,-1,32,4.37037037037037,4.2592592592592595,3.888888888888889,3.1481481481481484,4.518518518518518,0.0,4.037037037037036,
china_beijing_marco_polo_parkside_hotel,marco polo parkside hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d651193-r46486902-Marco_Polo_Parkside_Hotel-Beijing.html,no.78 anli road  chaoyang district (opening in 2007),beijing,-1,China,100101,-1,-1,15,4.642857142857143,4.642857142857143,4.285714285714286,3.857142857142857,4.357142857142857,0.0,4.357142857142857,
china_beijing_xinhai_jinjiang_hotel,xinhai jinjiang hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d579684-r29630236-Xinhai_Jinjiang_Hotel-Beijing.html,no.61 jinbao street  dongcheng district,beijing,-1,China,100006,-1,-1,16,4.5,4.428571428571429,4.071428571428571,4.0,4.142857142857143,0.0,4.2285714285714295,
china_beijing_aloft_beijing_haidian,aloft beijing haidian,http://www.tripadvisor.com/ShowUserReviews-g294212-d1142514-r46634421-Aloft_Beijing_Haidian-Beijing.html,tower 2 25 yuanda road  haidian district,beijing,-1,China,100097,-1,-1,7,4.666666666666667,4.333333333333333,3.6666666666666665,3.0,4.5,0.0,4.033333333333333,
china_beijing_hans_royal_garden_hotel,hans royal garden hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d1401075-r42235657-Hans_Royal_Garden_Hotel-Beijing.html,no.7 north bingmasi hutong  dongcheng district,beijing,-1,China,10009,-1,-1,3,5.0,4.666666666666667,4.666666666666667,4.0,4.0,0.0,4.466666666666667,
china_beijing_novotel_peace_hotel,novotel peace hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d300154-r50201168-Novotel_Peace_Hotel-Beijing.html,no.3 jinyu alley  wangfujing,beijing,-1,China,100006,-1,-1,143,3.9026548672566372,3.6106194690265485,3.7168141592920354,4.530973451327434,3.8672566371681416,0.0,3.9256637168141593,
china_beijing_the_aman_at_summer_palace,the aman at summer palace,http://www.tripadvisor.com/ShowUserReviews-g294212-d1176553-r35207458-The_Aman_at_Summer_Palace-Beijing.html,no.15 gongmenqian street  haidian district,beijing,-1,China,100091,-1,-1,5,5.0,5.0,4.8,4.6,4.2,0.0,4.720000000000001,
china_beijing_ascott_beijing,ascott beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d308420-r49406154-Ascott_Beijing-Beijing.html,no.108b jianguo road  chaoyang district,beijing,-1,China,100022,-1,-1,28,4.458333333333333,4.458333333333333,3.7083333333333335,3.875,4.375,0.0,4.175,
china_beijing_prime_hotel,prime hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d302931-r46043272-Prime_Hotel-Beijing.html,no.2 wangfujing main street  dongcheng district,beijing,-1,China,100006,-1,-1,76,4.257142857142857,4.285714285714286,4.057142857142857,4.428571428571429,3.942857142857143,0.0,4.194285714285714,
china_beijing_beijing_jade_international_youth_hostel,beijing jade international youth hostel,http://www.tripadvisor.com/ShowUserReviews-g294212-d589526-r46354873-Beijing_Jade_International_Youth_Hostel-Beijing.html,no.5 zhide north alley  beiheyan street  dongcheng district,beijing,-1,China,100006,-1,-1,15,4.384615384615385,3.923076923076923,4.076923076923077,4.615384615384615,4.615384615384615,0.0,4.323076923076923,
china_beijing_courtyard_by_marriott_beijing_northeast,courtyard by marriott beijing northeast,http://www.tripadvisor.com/ShowUserReviews-g294212-d1100800-r48465362-Courtyard_by_Marriott_Beijing_Northeast-Beijing.html,no.101 jingshun road  chaoyang district,beijing,-1,China,100102,-1,-1,12,4.444444444444445,4.222222222222222,4.444444444444445,3.888888888888889,4.333333333333333,0.0,4.2666666666666675,
china_beijing_beijing_huang_yuan_hotel,beijing huang yuan hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d582733-r11258964-Beijing_Huang_Yuan_Hotel-Beijing.html,no.19 changwa xiaoqu  xisanhuan bei lu  haidianqu,beijing,-1,China,100089,-1,-1,1,4.0,4.0,3.0,2.0,4.0,0.0,3.4,
china_beijing_bohao_radegast_hotel_beijing,bohao radegast hotel beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d1141294-r47671902-Bohao_Radegast_Hotel_Beijing-Beijing.html,no.15 guanghua road  chaoyang district,beijing,-1,China,100026,-1,-1,11,4.909090909090909,4.454545454545454,4.2727272727272725,4.0,4.636363636363637,0.0,4.454545454545455,
china_beijing_grand_mercure_hotel_xidan,grand mercure hotel xidan,http://www.tripadvisor.com/ShowUserReviews-g294212-d649871-r49171781-Grand_Mercure_Hotel_Xidan-Beijing.html,no.6 xuanwumen nei main street  xicheng district,beijing,-1,China,100031,-1,-1,99,3.9206349206349205,3.619047619047619,3.761904761904762,4.095238095238095,3.9047619047619047,0.0,3.86031746031746,
china_beijing_empark_grand_hotel,empark grand hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d305287-r37606585-Empark_Grand_Hotel-Beijing.html,no.69 banjing road  haidian district,beijing,-1,China,100097,-1,-1,5,5.0,4.5,4.5,3.75,4.5,0.0,4.45,
china_beijing_days_inn_forbidden_city_beijing,days inn forbidden city beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d672600-r50559743-Days_Inn_Forbidden_City_Beijing-Beijing.html,no.1 nanwanzi alley  dongcheng district,beijing,-1,China,010006,-1,-1,113,4.01,3.72,3.88,4.69,4.15,0.0,4.090000000000001,
china_beijing_jianguo_hotel_qianmen_beijing,jianguo hotel qianmen beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d305328-r48516411-Jianguo_Hotel_Qianmen_Beijing-Beijing.html,no.175 yong'an road  xuanwu district,beijing,-1,China,100050,-1,-1,27,4.368421052631579,3.9473684210526314,3.736842105263158,3.6842105263157894,3.8947368421052633,0.0,3.9263157894736844,
china_beijing_crowne_plaza_park_view_wuzhou,crowne plaza park view wuzhou,http://www.tripadvisor.com/ShowUserReviews-g294212-d305293-r49456685-Crowne_Plaza_Park_View_Wuzhou-Beijing.html,no.8 north sihuanzhong road  chaoyang district,beijing,-1,China,100101,-1,-1,28,4.380952380952381,4.380952380952381,3.761904761904762,3.238095238095238,3.9523809523809526,0.0,3.942857142857143,
china_beijing_beijing_hotel,beijing hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d659210-r46322597-Beijing_Hotel-Beijing.html,no.33 east chang'an avenue  dongcheng district,beijing,-1,China,100004,-1,-1,33,3.0476190476190474,3.0,2.619047619047619,4.809523809523809,2.761904761904762,0.0,3.2476190476190476,
china_beijing_doubletree_by_hilton_beijing,doubletree by hilton beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d1075056-r50261611-Doubletree_by_Hilton_Beijing-Beijing.html,no.168 guang'anmen wai main street  xuanwu district,beijing,-1,China,100055,-1,-1,27,4.923076923076923,4.6923076923076925,4.653846153846154,3.423076923076923,4.461538461538462,0.0,4.430769230769231,
china_beijing_kempinski_hotel_beijing_lufthansa_center,kempinski hotel beijing lufthansa center,http://www.tripadvisor.com/ShowUserReviews-g294212-d302481-r47668700-Kempinski_Hotel_Beijing_Lufthansa_Center-Beijing.html,no.50 liangmaqiao road  chaoyang district,beijing,-1,China,100125,-1,-1,28,4.083333333333333,3.7083333333333335,4.0,3.7916666666666665,3.7916666666666665,0.0,3.875,
china_beijing_capital_hotel_beijing,capital hotel beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d300859-r49515816-Capital_Hotel_Beijing-Beijing.html,no.3 qianmen east street  dongcheng district,beijing,-1,China,100006,-1,-1,81,4.036363636363636,3.8363636363636364,3.6363636363636362,4.3090909090909095,3.8181818181818183,0.0,3.9272727272727272,
china_beijing_junzhan_hotel,junzhan hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d1425750-r50328558-Junzhan_Hotel-Beijing.html,building 15 liupukang  andeli north street  dongcheng district,beijing,-1,China,100011,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
china_beijing_hutong_inn_beijing_culture_hotel,hutong inn beijing culture hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d1431957-r50247325-Hutong_Inn_Beijing_Culture_Hotel-Beijing.html,no.17 beixiawazi alley  dongcheng district,beijing,-1,China,100009,-1,-1,1,5.0,5.0,5.0,5.0,5.0,0.0,5.0,
china_beijing_holiday_inn_temple_of_heaven,holiday inn temple of heaven,http://www.tripadvisor.com/ShowUserReviews-g294212-d325491-r50023858-Holiday_Inn_Temple_of_Heaven-Beijing.html,no.1 ding'an east li  fengtai district,beijing,-1,China,100075,-1,-1,35,4.518518518518518,4.185185185185185,4.074074074074074,3.259259259259259,4.074074074074074,0.0,4.022222222222222,
china_beijing_jian_guo_hotel,jian guo hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d1159881-r50386413-Jian_Guo_Hotel-Beijing.html,no.5 jianguo menwai main street  chaoyang district,beijing,-1,China,100021,-1,-1,29,4.2631578947368425,4.2105263157894735,4.105263157894737,4.526315789473684,4.2631578947368425,0.0,4.273684210526316,
china_beijing_hotel_cote_cour_beijing,hotel cote cour beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d653600-r47327649-Hotel_Cote_Cour_Beijing-Beijing.html,no.70 yanyue alley  dongcheng district,beijing,-1,China,100010,-1,-1,31,4.814814814814815,4.555555555555555,4.814814814814815,4.481481481481482,4.2592592592592595,0.0,4.585185185185185,
china_beijing_renaissance_beijing_hotel,renaissance beijing hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d299735-r48369063-Renaissance_Beijing_Hotel-Beijing.html,no.36 xiaoyun road  chaoyang district,beijing,-1,China,100027,-1,-1,32,4.6,4.4,4.45,3.7,4.35,0.0,4.3,
china_beijing_jingmingyuan_hotel,jingmingyuan hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d1029136-r39819424-Jingmingyuan_Hotel-Beijing.html,no.52 zhengbaiqi  xiangshan  haidian district,beijing,-1,China,100093,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
china_beijing_yi_hai_business_hotel,yi hai business hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d661732-r8025814-Yi_Hai_Business_Hotel-Beijing.html,no.33 xueyuan south road   haidian district,beijing,-1,China,100081,-1,-1,1,5.0,5.0,4.0,3.0,5.0,0.0,4.4,
china_beijing_the_quomolangma_hotel_beijing_china,the quomolangma hotel beijing china,http://www.tripadvisor.com/ShowUserReviews-g294212-d1036044-r39819213-The_Quomolangma_Hotel_Beijing_China-Beijing.html,149 west gulou street  dongcheng district,beijing,-1,China,100009,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
china_beijing_hejia_inn_beijing_anwai,hejia inn beijing anwai,http://www.tripadvisor.com/ShowUserReviews-g294212-d1459644-r50258191-Hejia_Inn_Beijing_Anwai-Beijing.html,no.1 waiguanxie steet  chaoyang district,beijing,-1,China,100011,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
china_beijing_marriott_executive_apartments_sandalwood,marriott executive apartments sandalwood,http://www.tripadvisor.com/ShowUserReviews-g294212-d1218853-r48098092-Marriott_Executive_Apartments_Sandalwood-Beijing.html,no.23 jianguo road  chaoyang district,beijing,-1,China,100123,-1,-1,2,5.0,5.0,4.5,3.5,5.0,0.0,4.6,
china_beijing_swissotel_beijing,swissotel beijing,http://www.tripadvisor.com/ShowUserReviews-g294212-d301590-r47222564-Swissotel_Beijing-Beijing.html,no.2 chaoyangmen beidajie,beijing,-1,China,100027,-1,-1,48,4.1891891891891895,3.7027027027027026,3.864864864864865,3.972972972972973,3.6486486486486487,0.0,3.8756756756756756,
china_beijing_traders_upper_east_hotel,traders upper east hotel,http://www.tripadvisor.com/ShowUserReviews-g294212-d1141611-r50105832-Traders_Upper_East_Hotel-Beijing.html,no.2 dongsihuan north road  chaoyang district,beijing,-1,China,100016,-1,-1,4,4.5,4.25,4.5,4.5,4.5,0.0,4.45,
